fog_index,rainfall_mm,signal_status,congestion_level,time_of_day,train_type,actual_delay_min
0.0399,36.56,2,0.8919,8,0,143
0.795,8.71,1,0.5009,6,0,124
0.283,34.72,1,0.1005,20,2,82
0.6826,8.95,1,0.535,8,2,127
0.6427,6.87,2,0.6754,20,0,175
0.6526,7.37,2,0.3199,15,0,147
0.6081,29.95,2,0.0092,19,0,140
0.9591,38.94,2,0.6216,19,2,202
0.5083,29.84,2,0.0401,21,2,139
0.7323,40.47,2,0.4328,13,1,182
0.7054,29.57,2,0.8248,22,2,203
0.2363,39.87,2,0.9988,1,0,165
0.2833,48.83,0,0.3703,11,1,64
0.424,19.55,2,0.0201,9,2,127
0.2777,7.5,1,0.4929,2,0,82
0.3667,6.77,2,0.2763,20,1,122
0.391,29.87,1,0.8928,19,1,133
0.6039,27.36,1,0.7115,17,0,130
0.2199,9.21,2,0.4043,15,0,124
0.8043,44.11,1,0.762,14,2,161
0.4375,47.84,2,0.3412,9,1,155
0.7062,12.66,0,0.5218,16,0,88
0.0814,10.34,2,0.9228,23,2,140
0.47,10.7,1,0.2002,6,1,79
0.0282,19.37,2,0.3131,8,1,101
0.6759,42.66,0,0.8856,2,1,117
0.3437,29.8,1,0.4619,21,1,103
0.9493,3.38,1,0.3179,12,2,126
0.3241,23.65,0,0.0373,14,2,48
0.5638,4.52,1,0.419,6,1,96
0.2574,20.31,1,0.5006,0,0,88
0.6201,20.18,2,0.4063,19,0,157
0.467,32.42,2,0.2775,20,0,146
0.3706,27.47,1,0.3691,8,0,102
0.2037,43.74,1,0.6424,18,2,104
0.1115,0.81,0,0.8913,13,1,66
0.1199,38.7,2,0.6497,15,0,139
0.999,1.13,2,0.6462,4,2,200
0.4123,15.21,2,0.8169,14,0,171
0.0019,43.98,1,0.1651,3,1,66
0.9529,34.52,1,0.3011,5,0,146
0.02,8.6,2,0.0506,8,1,95
0.4186,24.54,2,0.3496,5,1,154
0.7175,36.1,0,0.9988,21,2,127
0.9146,46.87,1,0.3293,0,1,149
0.7129,31.72,1,0.8598,21,1,145
0.4636,1.23,1,0.0858,3,1,77
0.9744,24.99,1,0.4597,20,1,140
0.0393,7.65,0,0.3515,8,1,29
0.9869,2.39,1,0.2016,22,2,127
0.8494,29.93,0,0.3725,12,1,111
0.9289,38.85,0,0.6513,11,2,133
0.2548,1.8,0,0.4903,3,0,55
0.1425,39.18,1,0.8443,10,2,104
0.6633,35.32,1,0.9049,13,2,156
0.5159,37.6,1,0.4819,23,2,123
0.5232,12.24,0,0.9817,6,2,102
0.9246,19.68,2,0.072,1,1,165
0.6201,5.99,1,0.2763,6,1,90
0.3111,11.94,1,0.4167,5,0,84
0.4001,15.14,1,0.5827,22,1,103
0.1335,15.97,1,0.5459,3,0,73
0.1923,8.75,1,0.568,23,2,75
0.1434,9.44,2,0.8963,2,2,146
0.8103,45.07,2,0.2776,19,0,173
0.7049,39.19,2,0.8169,9,2,198
0.5303,17.22,1,0.558,1,0,103
0.3744,47.38,1,0.4905,14,2,117
0.6685,11.95,0,0.2994,17,2,77
0.8129,20.34,1,0.3041,20,2,119
0.8812,40.68,2,0.3885,4,0,183
0.547,22.14,0,0.7635,14,0,100
0.8199,11.73,2,0.4767,13,0,174
0.5113,18.43,2,0.1538,10,2,143
0.4745,25.04,1,0.7599,21,1,114
0.8654,31.03,1,0.6634,10,0,150
0.3864,20.28,2,0.9492,9,1,164
0.3959,21.57,0,0.5294,12,1,75
0.3049,13.2,0,0.6544,22,1,60
0.5187,26.77,0,0.4793,20,1,95
0.5449,10.97,2,0.6808,17,0,157
0.6605,43.38,1,0.4361,1,1,131
0.4305,37.37,0,0.1379,7,2,68
0.2178,20.51,0,0.9867,0,2,74
0.8668,37.36,1,0.7204,2,0,161
0.346,0.35,1,0.6086,19,1,92
0.9229,17.22,0,0.4814,19,2,115
0.2074,22.02,0,0.7114,2,1,70
0.5601,23.49,2,0.1268,10,0,131
0.5366,37.44,2,0.3261,6,1,164
0.8286,48.14,0,0.1247,1,0,101
0.1389,19.0,1,0.126,9,1,64
0.9099,17.53,0,0.0213,2,1,87
0.5314,30.53,1,0.7559,17,0,123
0.5861,14.06,0,0.2273,23,0,75
0.5102,7.07,2,0.832,10,2,167
0.036,48.08,2,0.9044,5,1,152
0.4971,40.48,2,0.1686,11,1,149
0.2635,47.92,0,0.7089,23,0,83
0.3427,10.89,2,0.4603,3,0,132
0.6491,0.89,1,0.919,16,1,128
0.4977,21.86,0,0.4844,2,1,89
0.0932,46.68,0,0.3789,7,0,54
0.073,6.92,2,0.2946,10,2,102
0.1857,5.86,2,0.9036,9,1,154
0.1909,3.45,2,0.2262,4,0,101
0.6083,38.25,0,0.8277,18,0,110
0.1778,39.3,1,0.1942,16,2,64
0.8817,34.77,2,0.6434,10,1,189
0.2098,2.66,0,0.4511,10,1,53
0.0911,36.16,0,0.1046,1,0,37
0.8757,22.43,0,0.1259,15,2,91
0.2953,7.89,0,0.2815,5,2,58
0.4254,14.76,2,0.7667,7,0,166
0.959,25.06,0,0.7289,20,2,138
0.9444,16.48,0,0.2051,15,1,101
0.7149,48.49,0,0.4762,16,0,114
0.0689,23.74,2,0.097,6,2,110
0.5933,18.61,1,0.7159,12,0,118
0.9891,33.66,2,0.7933,0,2,218
0.9469,32.53,0,0.8935,5,0,144
0.106,0.12,1,0.8857,19,0,75
0.396,30.92,2,0.3379,11,0,149
0.3155,12.19,2,0.2545,15,0,126
0.1297,18.76,1,0.8966,18,1,93
0.6948,35.32,0,0.146,22,2,78
0.2738,27.87,0,0.0593,1,1,42
0.3449,18.43,1,0.3142,13,1,78
0.0904,8.37,1,0.7603,23,2,80
0.498,25.27,0,0.6942,4,1,93
0.1582,15.97,0,0.9871,20,2,81
0.4321,45.65,1,0.3595,13,1,105
0.1433,26.72,0,0.2758,7,0,45
0.9538,43.3,1,0.3782,18,0,136
0.145,19.51,0,0.7823,20,0,75
0.5219,41.37,0,0.2143,3,2,69
0.197,2.83,0,0.9477,16,0,70
0.0764,14.91,1,0.5125,22,2,69
0.2023,3.91,0,0.7831,15,0,59
0.0548,1.58,1,0.8273,13,0,75
0.1394,45.94,2,0.4788,3,1,149
0.4935,35.84,2,0.7414,10,0,171
0.6518,31.26,2,0.3647,21,0,171
0.0873,26.62,2,0.8109,19,2,148
0.441,28.48,2,0.8239,10,0,167
0.5812,31.93,2,0.5662,7,1,176
0.2342,41.33,0,0.2181,19,0,52
0.3721,29.84,1,0.9702,23,0,131
0.0718,37.43,2,0.947,7,2,158
0.2201,14.05,2,0.6198,19,1,136
0.4668,48.84,1,0.9839,7,0,142
0.9904,1.59,0,0.5028,19,2,114
0.9963,19.33,0,0.3755,23,2,116
0.9796,44.1,1,0.4605,15,1,149
0.4231,9.03,2,0.0459,11,1,119
0.0807,7.07,1,0.5491,7,2,73
0.3236,18.27,0,0.6662,1,1,74
0.2377,21.41,2,0.1095,1,1,114
0.0141,46.67,1,0.2556,20,1,69
0.0952,41.81,1,0.7212,15,2,96
0.4532,23.2,2,0.7936,5,1,173
0.3397,48.65,1,0.9859,13,1,134
0.1804,32.11,1,0.2532,21,1,74
0.7161,43.68,2,0.8414,15,0,199
0.3571,12.3,1,0.1721,21,1,80
0.8519,24.45,1,0.1309,2,0,120
0.241,1.49,1,0.7292,1,1,84
0.5384,0.44,2,0.4459,15,0,143
0.1841,35.27,0,0.7939,13,0,79
0.4953,5.91,0,0.2826,16,1,61
0.1525,27.39,2,0.2132,23,0,119
0.1616,34.8,1,0.5488,2,0,96
0.6122,1.61,0,0.1153,22,2,63
0.2638,22.44,1,0.2787,1,2,74
0.1724,34.21,0,0.1662,12,1,44
0.9298,44.49,1,0.32,19,2,139
0.043,14.96,0,0.7655,16,2,50
0.5651,48.71,1,0.1207,5,2,109
0.5483,42.23,2,0.6119,14,2,175
0.2506,32.53,0,0.5848,21,0,71
0.4528,19.6,2,0.5381,4,1,151
0.0877,35.56,0,0.4842,22,2,58
0.7213,40.81,1,0.6639,15,2,133
0.2217,15.16,2,0.8518,2,1,154
0.1934,49.64,2,0.162,7,1,135
0.3149,45.43,0,0.8141,20,0,100
0.9024,24.28,0,0.0615,8,1,91
0.7965,36.14,2,0.4821,22,1,188
0.9469,26.2,2,0.5115,10,1,197
0.652,38.05,1,0.1976,8,1,108
0.6629,41.35,0,0.0897,20,0,90
0.48,1.16,1,0.0749,18,2,62
0.9052,3.96,1,0.0372,5,0,104
0.5109,16.82,1,0.5736,18,1,114
0.3551,45.88,0,0.1555,6,1,52
0.6404,19.91,0,0.8087,21,0,105
0.5461,44.38,2,0.899,0,0,199
0.124,23.12,0,0.2924,15,1,39
0.3927,14.44,2,0.1645,3,0,127
0.3133,45.03,1,0.4096,16,2,106
0.8468,28.03,1,0.8816,23,2,163
0.3788,18.02,2,0.3998,16,1,139
0.8216,2.22,0,0.1083,10,1,75
0.4424,5.55,2,0.9847,19,2,165
0.7535,6.97,0,0.4997,4,0,103
0.1353,18.24,1,0.3424,13,1,64
0.9247,30.37,1,0.8936,23,0,173
0.4806,15.38,1,0.9274,8,0,120
0.2598,3.28,0,0.4968,0,2,50
0.2415,13.24,2,0.3067,10,0,112
0.2651,20.43,0,0.4826,11,2,64
0.3667,49.61,1,0.2193,19,2,101
0.7175,19.65,1,0.4782,19,1,117
0.9496,4.46,1,0.2294,8,2,126
0.669,29.06,1,0.6222,18,0,133
0.5472,45.98,2,0.7599,3,0,192
0.4486,39.33,2,0.9694,4,1,191
0.8282,41.81,0,0.8426,14,2,136
0.8497,46.41,1,0.0861,16,0,135
0.293,31.83,1,0.2115,19,0,80
0.9534,49.75,1,0.5317,14,2,158
0.3951,1.66,2,0.2576,3,1,130
0.8001,41.74,1,0.0144,16,1,113
0.9668,42.85,1,0.7548,10,1,171
0.7037,45.84,0,0.3578,6,2,105
0.1616,23.91,1,0.0661,8,2,62
0.5861,39.39,1,0.5088,19,1,123
0.1188,9.75,1,0.9772,4,0,102
0.7891,30.16,2,0.6785,13,2,199
0.2813,17.93,0,0.1588,1,0,41
0.6952,29.81,0,0.5143,17,1,109
0.9101,33.78,1,0.9017,3,2,161
0.181,17.35,0,0.0542,22,1,35
0.3929,10.81,2,0.6379,21,2,140
0.6471,16.08,2,0.7213,20,1,174
0.4197,33.2,1,0.704,8,2,108
0.1748,33.84,1,0.1502,18,1,66
0.0291,37.07,0,0.9073,3,0,64
0.4066,6.33,1,0.3223,6,2,85
0.6492,40.93,2,0.0517,3,1,162
0.574,34.41,2,0.0832,1,1,142
0.1562,1.53,2,0.4576,8,1,130
0.4507,16.78,1,0.04,13,2,73
0.3695,23.34,1,0.7796,20,2,104
0.2742,18.03,0,0.8658,0,1,76
0.7293,5.87,2,0.0134,9,0,138
0.3097,10.37,2,0.81,17,0,151
0.5401,1.23,1,0.9812,4,0,117
0.9232,4.65,2,0.0304,17,0,156
0.5393,13.32,0,0.725,13,1,93
0.617,41.0,0,0.9991,13,0,114
0.0732,26.33,1,0.7971,2,1,88
0.1781,21.22,0,0.5054,4,2,55
0.101,33.11,0,0.8848,21,1,72
0.7648,27.08,2,0.7079,21,0,182
0.8359,6.58,1,0.2925,10,1,108
0.1865,11.13,1,0.2243,14,1,66
0.2193,11.13,2,0.5125,13,1,121
0.3232,30.0,1,0.373,12,0,94
0.5911,23.08,1,0.3295,17,0,107
0.6218,19.38,1,0.1779,13,2,100
0.6868,27.83,1,0.8453,3,0,135
0.9052,48.51,2,0.705,1,2,222
0.295,15.71,1,0.3313,20,0,67
0.6588,26.01,1,0.2377,17,2,106
0.5597,24.02,1,0.1281,4,0,100
0.3058,35.83,0,0.1125,1,0,50
0.9074,36.51,0,0.6255,5,1,122
0.0955,36.45,0,0.1088,13,1,39
0.712,10.08,0,0.9602,14,0,102
0.7279,22.45,1,0.2791,4,0,111
0.9153,40.56,2,0.0258,4,2,173
0.5186,19.08,2,0.8553,4,2,174
0.3216,49.21,2,0.3676,10,1,152
0.8277,18.24,1,0.343,5,0,125
0.7708,24.88,0,0.1186,10,0,79
0.5003,23.73,1,0.6604,0,2,112
0.7679,21.68,2,0.3588,22,2,172
0.2679,42.28,2,0.823,21,2,165
0.5895,7.76,2,0.6306,8,2,161
0.8652,28.38,1,0.8799,19,2,159
0.318,30.93,1,0.6226,12,1,94
0.4835,42.56,1,0.7793,0,2,136
0.951,30.46,0,0.6965,6,1,128
0.7982,48.0,0,0.4626,1,1,113
0.887,43.61,0,0.6887,16,1,137
0.3852,17.44,2,0.6636,18,0,154
0.9965,43.0,0,0.0067,14,1,107
0.1526,47.92,2,0.6986,0,1,153
0.5188,12.86,1,0.2622,5,1,93
0.4793,30.51,2,0.5418,11,0,165
0.7984,14.09,0,0.1113,3,2,72
0.9086,32.48,0,0.023,2,2,98
0.7311,4.68,0,0.0151,7,0,62
0.6268,36.71,1,0.1582,14,1,101
0.4274,20.99,1,0.0199,2,1,77
0.5103,29.37,0,0.1324,23,2,65
0.5093,1.29,2,0.5592,11,2,142
0.0204,34.77,2,0.4003,4,2,119
0.503,24.8,0,0.9807,0,1,103
0.856,31.26,0,0.8087,22,0,140
0.7093,15.78,2,0.1468,14,2,156
0.7957,7.29,1,0.4168,20,0,128
0.3905,21.77,2,0.431,18,1,134
0.529,47.2,2,0.3621,23,1,173
0.0335,11.39,2,0.4956,21,1,116
0.383,33.79,0,0.6699,18,0,79
0.4744,2.49,1,0.6409,20,2,98
0.2552,35.9,1,0.3571,20,2,76
0.0312,11.92,2,0.705,6,1,128
0.6904,22.58,0,0.2895,14,2,91
0.4351,18.39,0,0.8355,23,2,93
0.4157,5.64,1,0.9644,20,2,111
0.25,17.28,2,0.2947,2,2,124
0.5378,17.51,2,0.7847,2,1,169
0.438,26.11,1,0.8134,4,1,123
0.474,48.62,1,0.4908,17,2,116
0.5809,23.5,0,0.0877,9,1,72
0.0063,45.72,2,0.7862,15,1,136
0.9077,23.08,0,0.4075,3,1,112
0.0711,5.38,0,0.2081,1,2,36
0.4509,11.51,1,0.6267,18,2,100
0.2074,20.38,1,0.4369,6,2,75
0.5238,16.27,1,0.0876,1,0,79
0.2802,43.29,2,0.9837,5,2,176
0.86,33.93,0,0.2447,7,0,97
0.3964,28.92,2,0.511,9,0,152
0.6388,24.56,0,0.6673,21,0,97
0.2489,19.86,0,0.1151,4,2,33
0.0194,30.61,0,0.7394,14,2,57
0.4042,6.23,2,0.6483,6,0,150
0.5365,8.13,2,0.4938,11,0,159
0.4595,15.16,2,0.5283,7,1,155
0.962,8.56,0,0.9548,8,0,137
0.7068,33.85,2,0.9109,14,1,203
0.9957,1.24,0,0.112,14,2,90
0.2951,8.01,1,0.3688,3,0,79
0.7891,45.13,2,0.5168,3,0,189
0.5556,49.88,0,0.92,5,0,121
0.6118,24.38,0,0.8166,21,2,106
0.9859,24.77,0,0.3865,7,0,111
0.654,38.67,2,0.8862,13,0,188
0.8988,1.81,1,0.3782,10,2,126
0.7258,21.35,0,0.2712,8,0,95
0.1274,4.99,1,0.6099,0,1,67
0.6994,20.05,2,0.3559,10,0,156
0.4843,49.19,0,0.6224,23,2,95
0.9188,37.68,1,0.4097,22,2,134
0.8068,49.25,0,0.7958,7,2,131
0.1041,37.3,0,0.9543,12,1,84
0.1339,30.41,1,0.2703,6,1,74
0.0696,37.71,1,0.51,22,2,85
0.4932,32.95,1,0.7244,13,2,122
0.0808,23.2,0,0.1585,22,0,30
0.7237,14.63,1,0.7959,20,1,138
0.5524,26.01,1,0.583,7,1,115
0.8359,12.92,1,0.1497,10,0,105
0.2798,24.33,1,0.8682,13,1,110
0.5191,7.31,0,0.4267,5,2,81
0.1175,28.27,0,0.1766,19,0,34
0.8846,12.26,2,0.1954,13,2,167
0.175,14.68,1,0.7855,4,2,88
0.1024,24.95,1,0.9357,11,0,96
0.2051,8.13,2,0.3782,19,0,115
0.8062,48.12,0,0.0788,10,2,91
0.1058,22.35,2,0.1008,17,2,104
0.6144,17.61,1,0.6545,23,0,114
0.7462,1.46,2,0.3708,8,0,162
0.7511,42.16,1,0.4261,23,2,125
0.1901,31.29,1,0.337,9,0,78
0.0616,20.82,1,0.4655,13,1,69
0.4488,12.28,0,0.6435,18,2,76
0.2025,37.26,1,0.5411,1,0,88
0.6993,47.27,2,0.1642,16,0,158
0.3567,19.04,1,0.4913,13,2,89
0.4494,6.74,0,0.4606,15,2,68
0.1135,5.46,2,0.5457,22,1,123
0.5676,0.32,0,0.1107,11,0,56
0.1855,37.2,0,0.1535,22,0,39
0.679,49.07,0,0.5302,13,2,106
0.0712,49.64,0,0.2754,5,2,50
0.9759,39.21,0,0.629,15,2,133
0.6845,8.11,0,0.3728,4,2,84
0.1817,48.89,2,0.2207,21,1,127
0.0141,16.39,1,0.6564,3,1,62
0.3345,16.68,0,0.3939,11,1,66
0.1528,34.37,1,0.1576,19,2,66
0.2184,2.45,2,0.8088,0,0,131
0.8728,41.29,2,0.4318,11,0,188
0.6032,49.86,0,0.9151,12,2,123
0.1765,38.75,0,0.1934,8,0,48
0.5567,39.08,2,0.8764,16,0,193
0.2558,19.52,1,0.8159,7,2,100
0.9762,3.3,2,0.1039,8,1,166
0.0328,39.63,0,0.5317,6,0,57
0.7323,29.86,0,0.6537,14,1,100
0.773,45.47,1,0.4955,21,1,144
0.0672,5.8,0,0.3903,4,1,37
0.1719,15.26,2,0.9438,9,2,154
0.3843,18.03,2,0.7008,5,2,160
0.8682,34.16,0,0.9659,5,2,139
0.537,39.39,1,0.8462,23,1,145
0.6553,48.05,1,0.8171,17,1,144
0.783,14.77,1,0.7256,22,0,132
0.8281,24.68,1,0.6461,15,1,149
0.4763,1.45,1,0.8869,15,2,105
0.5088,12.65,2,0.6134,17,2,159
0.718,18.7,0,0.0753,15,0,73
0.2633,29.69,0,0.5826,19,2,70
0.8545,23.54,2,0.1028,7,1,152
0.0208,18.22,2,0.9493,2,0,139
0.1958,31.2,1,0.6467,11,2,93
0.8002,41.43,2,0.5556,0,1,186
0.3403,12.08,0,0.1978,1,1,57
0.1498,17.14,2,0.5158,1,0,130
0.1868,35.25,2,0.3425,1,0,129
0.5308,38.9,0,0.6754,16,0,98
0.8462,41.27,0,0.6044,14,0,118
0.0707,10.47,1,0.4993,22,0,80
0.0305,26.96,2,0.2527,6,1,104
0.4652,45.0,0,0.5257,7,1,98
0.9562,19.6,1,0.4617,11,2,142
0.279,21.49,2,0.8513,18,2,158
0.9592,49.24,0,0.8943,22,1,159
0.8877,5.65,1,0.7592,17,2,139
0.2831,35.28,0,0.3196,12,1,64
0.8169,42.51,0,0.0381,23,1,93
0.6859,7.54,1,0.9253,4,0,142
0.5118,35.72,0,0.992,11,1,116
0.4229,23.49,0,0.127,5,0,57
0.8155,42.64,2,0.6856,3,0,201
0.7931,45.37,0,0.4251,9,2,114
0.7569,43.62,2,0.1485,18,0,181
0.9983,3.22,0,0.9981,7,1,131
0.4785,37.84,1,0.9332,19,0,126
0.8069,46.08,2,0.9826,14,1,209
0.8625,31.07,1,0.1439,16,2,125
0.2116,30.04,1,0.4919,5,1,84
0.0421,2.25,2,0.8958,20,0,130
0.4047,42.8,0,0.6752,4,0,92
0.8567,2.32,2,0.4346,8,2,165
0.2891,15.68,2,0.5167,18,0,139
0.7,46.29,2,0.0386,16,0,165
0.0073,47.49,1,0.6115,7,2,88
0.3554,49.6,1,0.8597,6,1,128
0.6155,23.82,1,0.0028,10,2,89
0.1298,8.87,1,0.16,10,2,56
0.8966,24.4,2,0.518,1,1,200
0.1563,5.12,2,0.561,5,2,127
0.9098,43.63,0,0.3434,3,0,114
0.2164,28.03,0,0.0279,3,0,34
0.9943,20.23,2,0.7436,8,0,204
0.6047,3.98,1,0.2429,0,2,93
0.0843,20.26,1,0.6446,16,1,77
0.0653,43.31,0,0.5591,16,0,57
0.0749,35.17,0,0.4308,5,0,41
0.5899,4.12,1,0.5903,21,2,110
0.8096,8.0,2,0.695,14,2,185
0.403,19.62,2,0.5722,7,0,162
0.4448,5.07,2,0.5575,4,1,135
0.5893,46.7,0,0.4361,10,1,96
0.533,32.61,0,0.43,23,0,80
0.6881,4.74,1,0.491,0,2,117
0.4718,39.4,1,0.4521,0,2,107
0.7139,18.42,0,0.439,9,2,92
0.9973,12.24,1,0.2104,22,2,129
0.3503,28.5,2,0.7248,6,2,167
0.0122,0.67,0,0.133,17,1,11
0.1256,23.27,2,0.9087,13,0,146
0.5535,42.19,1,0.6248,4,0,129
0.3443,46.4,1,0.0489,21,2,81
0.94,17.13,1,0.659,3,1,138
0.6274,32.12,2,0.3615,12,0,170
0.5204,11.34,1,0.9298,15,2,126
0.798,28.01,0,0.9361,16,0,129
0.2586,12.7,0,0.8459,20,0,72
0.8197,28.57,2,0.5678,16,0,189
0.0031,8.59,0,0.9192,15,2,59
0.6197,47.06,2,0.6498,3,0,178
0.9348,44.35,1,0.8751,7,2,162
0.7879,16.85,0,0.1601,8,0,79
0.8536,38.83,0,0.9042,8,0,142
0.397,4.78,2,0.6616,2,2,152
0.8242,37.02,0,0.3033,2,0,106
0.5508,14.12,0,0.9978,10,0,102
0.6185,6.78,0,0.6869,17,0,90
0.0589,33.91,1,0.9084,21,1,95
0.2016,23.49,2,0.0056,22,0,113
0.551,26.51,0,0.5523,11,0,82
0.0588,26.03,2,0.7125,21,1,130
0.7414,2.97,2,0.0137,10,2,129
0.8401,2.57,0,0.7626,11,0,118
0.9204,30.06,0,0.6514,5,0,125
0.1018,31.19,1,0.2748,15,0,69
0.9397,2.36,0,0.6889,7,0,120
0.0676,18.92,0,0.1309,11,0,29
0.4741,30.64,1,0.824,22,1,121
0.8403,32.83,2,0.8662,13,0,202
0.0703,41.41,2,0.4855,7,2,122
0.0182,21.04,1,0.5074,16,0,58
0.0249,27.41,0,0.4021,17,2,44
0.5113,28.93,0,0.3453,14,2,72
0.8116,15.6,1,0.8729,1,1,143
0.1274,2.69,0,0.3049,5,0,32
0.1246,0.21,1,0.4029,3,2,58
0.5685,41.81,2,0.2999,22,2,158
0.2343,10.01,2,0.6567,7,1,144
0.7302,31.51,0,0.8142,11,0,115
0.9496,28.85,0,0.1643,21,2,95
0.766,19.98,0,0.2547,23,1,89
0.8772,41.67,1,0.1041,5,0,129
0.5196,34.92,0,0.1602,20,2,79
0.8323,1.14,2,0.4069,17,0,172
0.1829,38.83,2,0.7759,14,1,149
0.0683,25.35,0,0.5416,4,0,48
0.656,17.35,1,0.0533,16,1,95
0.052,36.34,1,0.6251,14,2,95
0.8925,34.3,0,0.7953,10,0,118
0.6916,15.53,2,0.3935,14,0,159
0.9522,49.15,2,0.245,5,2,193
0.3139,32.44,0,0.7639,14,0,79
0.4862,30.29,1,0.0239,3,0,98
0.7417,3.49,1,0.8156,6,1,135
0.2428,13.97,0,0.8043,11,0,74
0.5418,22.35,0,0.888,3,2,104
0.6595,31.53,0,0.0895,21,0,73
0.9788,25.64,2,0.1078,21,1,171
0.7447,38.15,1,0.8728,11,2,152
0.1181,13.13,2,0.4753,13,2,118
0.4753,35.11,0,0.3923,6,0,79
0.5888,40.83,1,0.5733,5,0,133
0.1466,38.25,1,0.0586,23,0,59
0.432,38.54,1,0.6437,9,2,125
0.284,44.43,2,0.9451,22,0,168
0.1188,4.21,1,0.6757,1,0,70
0.512,34.86,0,0.4645,2,1,84
0.1656,48.43,0,0.9609,11,0,89
0.5905,28.68,1,0.6885,18,0,131
0.1697,10.87,0,0.057,10,1,24
0.7236,49.94,0,0.67,20,2,130
0.1952,8.73,0,0.0597,3,0,36
0.8963,16.78,0,0.3072,20,2,108
0.0262,8.6,0,0.6157,10,1,45
0.522,23.23,1,0.2156,6,1,94
0.3201,20.94,1,0.0382,15,2,66
0.2251,24.56,0,0.618,18,1,72
0.4716,46.4,0,0.2859,22,0,81
0.842,23.92,1,0.533,2,0,136
0.9153,25.73,0,0.2611,16,0,105
0.3032,44.33,2,0.6864,7,1,161
0.1542,40.89,1,0.8957,12,0,115
0.7201,11.99,1,0.0866,11,0,98
0.582,0.65,0,0.7863,18,0,101
0.201,31.47,0,0.1561,9,0,36
0.7603,42.24,0,0.3294,6,2,95
0.5189,27.64,1,0.3574,11,0,100
0.6534,10.56,0,0.2063,16,1,73
0.3593,37.07,2,0.0752,20,0,135
0.4391,33.48,0,0.7685,0,0,94
0.1803,28.25,1,0.7936,13,0,101
0.7565,43.17,1,0.9968,1,0,160
0.157,39.21,1,0.9346,14,0,113
0.7783,33.4,2,0.4346,14,2,192
0.798,33.24,1,0.1334,20,1,115
0.7466,33.11,2,0.0107,4,2,155
0.0194,26.26,0,0.5315,19,2,49
0.2731,23.2,2,0.8606,16,2,156
0.4683,35.48,1,0.2679,15,0,94
0.5955,30.52,1,0.1989,15,0,104
0.9192,24.5,1,0.439,13,1,139
0.3756,6.33,2,0.8935,1,1,164
0.875,35.1,0,0.4517,19,2,122
0.1634,32.3,1,0.7227,9,0,95
0.3713,17.11,0,0.4625,2,0,63
0.0523,17.82,1,0.373,14,2,74
0.7425,12.34,0,0.4409,22,1,90
0.1507,48.1,1,0.7684,17,1,109
0.257,43.01,0,0.7544,5,0,98
0.7752,28.05,0,0.4318,19,2,102
0.5347,20.08,1,0.2676,20,2,86
0.014,36.84,0,0.1391,7,0,35
0.0022,26.39,1,0.0014,12,0,46
0.5107,48.79,0,0.1133,20,2,81
0.305,2.76,2,0.1647,3,2,114
0.1803,1.71,2,0.6899,8,0,135
0.6136,28.43,1,0.8179,10,2,135
0.2284,10.16,0,0.7369,0,2,63
0.5922,30.22,0,0.7232,4,0,99
0.3793,39.07,2,0.9943,14,0,172
0.1867,6.91,2,0.9626,6,0,141
0.1381,22.03,2,0.2688,5,2,118
0.2369,34.43,1,0.1451,7,2,71
0.0298,41.69,1,0.1533,2,0,67
0.3081,24.82,0,0.8956,15,0,79
0.902,10.31,0,0.1023,6,1,87
0.8314,29.29,2,0.3401,15,2,172
0.372,22.73,1,0.5303,19,2,99
0.5758,38.6,1,0.6135,11,0,126
0.5674,27.78,1,0.5957,21,1,118
0.8287,13.97,0,0.7864,4,0,116
0.2363,37.72,2,0.5717,23,0,156
0.2964,25.89,2,0.851,7,1,169
0.3018,8.88,2,0.0846,7,1,117
0.0409,28.15,1,0.859,23,1,80
0.3147,47.42,2,0.59,10,0,159
0.8779,35.28,1,0.2229,17,1,117
0.912,14.94,1,0.9777,19,1,158
0.1096,35.54,0,0.9397,10,0,79
0.4581,14.13,2,0.8457,7,0,161
0.3813,27.13,0,0.9116,11,1,99
0.4894,26.33,2,0.3821,9,0,151
0.5547,12.37,1,0.2278,9,0,96
0.0203,17.39,0,0.1829,5,0,24
0.8422,47.11,1,0.8738,21,1,163
0.9737,12.53,0,0.8266,13,0,135
0.6534,40.05,1,0.9809,19,0,144
0.6605,33.37,0,0.8483,15,0,108
0.528,26.63,2,0.6324,8,2,171
0.3343,6.88,1,0.1423,7,2,63
0.149,10.23,1,0.1648,23,1,60
0.5841,8.95,2,0.4737,0,0,158
0.0449,29.34,1,0.7678,7,1,89
0.8245,48.67,1,0.1733,17,2,137
0.4209,43.86,0,0.9155,13,2,113
0.4148,1.26,1,0.6838,14,2,96
0.3272,13.69,2,0.3123,0,0,125
0.9694,7.86,2,0.8858,5,1,204
0.1749,48.78,1,0.5986,14,0,104
0.1513,11.78,0,0.7332,7,2,50
0.1655,10.07,2,0.3854,11,0,119
0.6585,31.04,0,0.3936,22,1,92
0.9919,27.81,0,0.0126,15,0,95
0.2355,11.29,2,0.5379,15,1,131
0.9056,33.52,2,0.7608,4,2,210
0.2786,4.85,2,0.9688,14,0,153
0.6479,0.97,1,0.8922,23,0,128
0.0405,4.12,2,0.087,15,1,93
0.4957,18.24,2,0.9805,18,1,172
0.6546,48.75,0,0.1495,22,0,96
0.5363,27.36,2,0.0411,21,0,144
